Date,Sydney,London,Melbourne,Singapore,Stockholm,Paris,Dublin,Manchester,Sao Paulo
"Jul 24, 2024",-6.055743631649139,-0.9453866912475055,-10.101329740176663,-3.8560483568728654,,20.536452581648774,9.565266215260602,-15.628108525363812,-18.85357489559938
"Jul 25, 2024",-6.213586051003406,-2.1393291741028753,-10.288813577776871,-3.8751887267237044,,20.115800832656266,9.22595291496833,-18.76527398882466,-19.003826450017765
"Jul 26, 2024",-6.379069430147124,-1.701763327563789,-10.50054101506676,-3.9897632483483068,,19.78144124116586,8.82335980867343,-18.90264120490171,-19.21283284494056
"Jul 27, 2024",-6.5993837707429055,-1.509893731605722,-10.692193050508351,-4.163231215667798,,19.04696707386717,7.398577797741352,-19.13211287620284,-19.417079769543165
"Jul 28, 2024",-6.866605114490584,-1.242330402584128,-10.830934492942985,-4.296678409662809,,18.487779481202182,5.997772308028493,-19.658073174796712,-19.52556286891024
"Jul 29, 2024",-7.027560517462778,-1.183065013066981,-11.048106107005294,-4.412056023728705,,18.042807395544155,4.810175757005545,-17.8019491057096,-19.486256208852122
"Jul 30, 2024",-7.005911131392671,-1.0631885676671136,-11.237801641419297,-4.525559755431582,,17.764294503063464,4.01394280233938,-16.16213892860589,-19.38655351162747
"Jul 31, 2024",-7.052605885661527,-1.1680944747499724,-11.412525689709145,-4.611356797909818,,17.18907350326343,3.5114981076758256,-14.929518162121386,-19.350611304726726
"Aug 1, 2024",-7.1015646280161455,-0.5275012153049364,-11.650878554026649,-4.682965873925195,,16.668618298621308,3.175371560203831,-13.922860325786615,-19.179516552699237
"Aug 2, 2024",-7.0493514027882425,-0.39893400796073797,-11.496910429681652,-4.651912966195162,,16.172843731928637,2.886591054633083,-14.259699476320383,-18.897805145643893
"Aug 3, 2024",-7.165380792183582,-0.5595729303511124,-11.341411130619411,-4.69420916810331,,15.790744220317029,2.544091001520536,-13.985491355338988,-18.816894150200678
"Aug 4, 2024",-6.651101748577048,-0.24765868069748131,-10.620738230370339,-4.538141537011853,,16.07646313847639,2.5099472213032907,-13.429531319900704,-18.49374252742645
"Aug 5, 2024",-6.771729863771592,-0.16562910182937735,-10.366988553618336,-4.549920226150832,,15.871992159844062,2.1946104422302413,-13.178305453460935,-18.42563286594788
"Aug 6, 2024",-6.9620463622310185,-0.22579160225690678,-10.146159133287059,-4.5491171337095375,,15.588795350672232,1.9351177125791756,-13.041113674441451,-18.103712140670247
"Aug 7, 2024",-7.0939944178543755,-0.3319871062734405,-10.028258680059341,-4.682832025184979,,15.17012525874136,1.7144730173086202,-13.07339409303427,-17.583042499608165
"Aug 8, 2024",-7.322586464888728,-0.2124470774649664,-10.004270276155868,-4.813066849414813,,14.757760439279325,1.42341625972339,-12.91848317120025,-17.216152985788057
"Aug 9, 2024",-7.489060338819967,-0.40067216034960407,-9.949147986335117,-4.899934681814775,,14.570403771633842,1.1657445316839106,-13.225848896062315,-16.940267826883293
"Aug 10, 2024",-7.748994470916597,-0.7505454153987966,-9.98147278592136,-5.198015826275043,,13.843856232581686,0.7625444248518161,-14.158121419987543,-16.795760460782375
"Aug 11, 2024",-7.804108430879382,-1.0385180176315936,-9.793988948321152,-5.3705468524130255,,13.350603774876552,0.549638986430503,-15.273901106130646,-16.842370445986987
"Aug 22, 2024",-8.34753632109011,-2.382221953088949,-8.915349856409838,-6.834316675411451,,5.584309599687258,-0.9608818503804376,6.42011912176209,-16.422880579145477
"Aug 23, 2024",-8.2715512209617,-2.0288163238301253,-8.714851033713064,,,,,,
"Aug 24, 2024",-8.186227169979517,-1.8193409262558011,-8.54080750751977,,,,,,
"Aug 25, 2024",-8.001995139500579,-2.0410394599840873,-8.202843221319396,,,,,,
"Aug 26, 2024",-8.027040507699327,-1.7706165899356492,-8.118543546608958,,,,,,
"Aug 27, 2024",-8.215022268445313,-1.623322192337215,-8.04785431382957,,,,,,
"Aug 28, 2024",-8.511746206935586,-1.685054636857914,-8.105528561512394,,,,,,
"Aug 29, 2024",-8.89959566587781,-2.0885302688024634,-8.104337647843424,,,,,,
"Aug 30, 2024",-9.390385833094554,-2.2555050369974143,-8.06061410313993,,,,,,
"Aug 31, 2024",-9.736988259099286,-2.543814055821605,-8.050151075905434,,,,,,
"Sep 1, 2024",-9.97590975177493,-2.628198550829463,-8.0903869448641,,,,,,
"Sep 2, 2024",-10.152642321719782,-2.276923559982798,-8.214582227484927,,,,,,
"Sep 3, 2024",-10.380243873966613,-1.9882220551353154,-8.337841792222994,,,,,,
"Sep 4, 2024",-10.892329679115063,-1.8630750831369502,-8.445704544526562,,,,,,
"Sep 5, 2024",-11.030998949368028,-2.1657378765272615,-8.553907557878404,,,,,,
"Sep 6, 2024",-11.16570624047091,-1.3004744034632967,-8.680569733099233,,,,,,
"Sep 7, 2024",-11.254497023209415,-0.7208846859242737,-8.818630653437317,,,,,,
"Sep 8, 2024",-11.441346789912519,-1.5313122545911053,-9.026019762361685,,,,,,
"Sep 9, 2024",-11.574214590695716,-2.1576078089019193,-9.239448504892954,,,,,,
"Sep 10, 2024",-11.743093951968078,-2.7481871350931284,-9.421147904672464,,,,,,
"Sep 11, 2024",-11.96241779777634,-3.2942473323566035,-9.61050317803819,,,,,,
"Sep 12, 2024",-12.179265406615798,-4.0038059930372984,-9.793053230438392,,,,,,
"Sep 13, 2024",-12.369369656192184,-4.092339626005676,-9.84647421501776,,,,,,
"Sep 14, 2024",-12.57447282683675,-4.47860194235726,-9.901596504838512,,,,,,
"Sep 15, 2024",-12.840915924679946,-4.858023788017177,-10.067388700611108,,,,,,
"Sep 16, 2024",-13.216525698033513,-4.75872482412421,-10.22739645856301,,,,,,
"Sep 17, 2024",-13.479219065609668,-4.502880006369487,-10.377791841901105,,,,,,
"Sep 18, 2024",-13.718282057540673,-4.314542784621052,-10.461410994514992,,,,,,
"Sep 19, 2024",-13.921191989727156,-4.491778258853504,-10.597770609611693,,,,,,
"Sep 20, 2024",-13.973051466816655,-5.062172589561105,-10.70486777455664,,,,,,
"Sep 21, 2024",-13.961873025643204,-5.679497034768094,-10.77351544104637,,,,,,
"Sep 22, 2024",-14.10323078174801,-6.194494766759574,-11.089362759108788,,,,,,
"Sep 23, 2024",-14.107758757919536,-6.385130835215865,-11.12449471234331,,,,,,
"Sep 24, 2024",-14.049744063221867,-6.465590469990799,-11.040535298681148,,,,,,
"Sep 25, 2024",-13.991446370013477,-6.519753541205145,-10.979033114205219,,,,,,
"Sep 26, 2024",-13.966401001814727,-6.716893663761709,-10.90477114041893,,,,,,
"Sep 27, 2024",-13.971141226869294,-7.15059071949977,-10.815963006818832,,,,,,
"Sep 28, 2024",-13.922465483025395,-7.69076362641386,-10.592666693887551,,,,,,
"Sep 29, 2024",-14.04273985008154,-7.951991109630878,-10.749356906618758,,,,,,
"Sep 30, 2024",-14.124172671541317,-8.409573743357875,-10.793335647108462,,,,,,
"Oct 1, 2024",-13.921899486003955,-8.694182179676737,-10.56918868155649,,,,,,
"Oct 2, 2024",-13.819524774750871,-9.217029632134064,-10.494841642508131,,,,,,
"Oct 3, 2024",-13.436486290490896,-9.622411624763176,-10.283624596790657,,,,,,
"Oct 4, 2024",-13.266970182569416,-9.997852540758272,-10.129316211397384,,,,,,
"Oct 5, 2024",-13.012696020687192,-10.7056730490501,-10.108645352714603,,,,,,
"Oct 6, 2024",-12.888459674480963,-9.946156524547478,-10.130847386114628,,,,,,
"Oct 7, 2024",-12.856268593886524,-9.907580755401028,-10.238710138418195,,,,,,
"Oct 8, 2024",-12.60921089402767,-9.580752036862288,-10.235562723721639,,,,,,
"Oct 9, 2024",-12.688096728890963,-9.500572749246846,-10.215402256611272,,,,,,
"Oct 10, 2024",-12.744837930290393,-9.24708284763188,-10.162066337293972,,,,,,
"Oct 11, 2024",-12.769529550350741,-9.18994809652689,-10.345296911790726,,,,,,
"Oct 12, 2024",-12.883719449426398,-9.190845207437274,-10.458348645080505,,,,,,
"Oct 13, 2024",-13.152568034610718,-9.184957917087889,-10.40195037632872,,,,,,
"Oct 14, 2024",-13.202234273242135,-9.637213954784489,-10.443717420004628,,,,,,
"Oct 15, 2024",-13.33149384301365,-10.27494767320268,-10.559916567990962,,,,,,
"Oct 16, 2024",-13.527965559081245,-11.036426627821765,-10.740935445673921,,,,,,
"Oct 17, 2024",-13.702151142429614,-11.837098115338184,-10.960233691287955,,,,,,
"Oct 18, 2024",-13.878600713863742,-12.260141979015454,-11.281695316646932,,,,,,
"Oct 19, 2024",-14.109385999356178,-12.817303923794915,-11.58478284539899,,,,,,
"Oct 20, 2024",-14.359627432460636,-13.325965809981815,-11.760953003144012,,,,,,
"Oct 21, 2024",-14.621825552643028,-13.499837118300334,-11.941291358730417,,,,,,
"Oct 22, 2024",-14.825867478872393,-13.610181760277387,-12.1753058946824,,,,,,
"Oct 23, 2024",-15.140137325027329,-13.994201299353016,-12.440624447075797,,,,,,
"Oct 24, 2024",-15.320195127473141,-13.939253256092085,-12.75970424509684,,,,,,
"Oct 25, 2024",-15.588265466752983,-14.80249822960769,-13.161042151538659,,,,,,
"Oct 26, 2024",-15.809782551019325,-15.964817552872073,-13.733020973691016,,,,,,
"Oct 27, 2024",-15.871688475239399,-17.121529932946565,-13.850411035346319,,,,,,
"Oct 28, 2024",-16.133886595421792,-17.849535436722004,-14.195520803560491,,,,,,
"Oct 29, 2024",-16.460113128654662,-18.695791372372238,-14.813775128278413,,,,,,
"Oct 30, 2024",-16.708090573673356,-19.415947155681824,-15.357427218161773,,,,,,
"Oct 31, 2024",-16.898619321015822,-20.3679500398934,-15.853783022334737,,,,,,
"Nov 1, 2024",-17.16329367816702,-21.459565809533263,-16.332785513045607,,,,,,
"Nov 2, 2024",-17.548171652746678,-22.843471527662135,-16.61111905053557,,,,,,
"Nov 3, 2024",-17.77018398440678,-24.404444511727764,-16.78839505668749,,,,,,
"Nov 4, 2024",-17.922720181685044,-24.597603704619505,-16.897703918446233,,,,,,
"Nov 5, 2024",-18.311418636159427,-24.968334788335092,-16.877713581860004,,,,,,
"Nov 6, 2024",-18.451785897476714,-25.389528360759694,-16.77852748628748,,,,,,
"Nov 9, 2024",-18.789969117787518,-28.38929903678323,-17.405288337212312,,,,,,
"Nov 10, 2024",-18.712286026594786,-29.5009876630429,-17.628839845929797,,,,,,
"Nov 11, 2024",-18.719431738990476,-30.106257180391623,-17.795397629061014,,,,,,
"Nov 12, 2024",-18.55713209309236,-30.351729153245046,-17.855964095654187,,,,,,
"Nov 13, 2024",-18.4408197051863,-30.923469150318223,-17.886927851047325,,,,,,
"Nov 15, 2024",-18.494943170361566,-31.59989077674666,-18.005083500061247,,,,,,
"Nov 16, 2024",-18.518715045262073,-32.030728291457876,-17.936520898833585,,,,,,
"Nov 17, 2024",-18.561164821870126,-32.51051442021684,-18.010017285261252,,,,,,
"Nov 18, 2024",-18.600077117094173,-32.92206405035484,-18.094231894709623,,,,,,
"Nov 19, 2024",-18.646488872852306,-33.7359679237994,-18.178021177847643,,,,,,
"Nov 20, 2024",-18.577154237725825,-34.69049393244642,-18.174363371578675,,,,,,
